County,Precinct,Date,Party,Method,State,Votes
51,510028,11/08/2016,DEM,In Person,OK,233
51,510028,11/08/2016,IND,Early,OK,4
51,510028,11/08/2016,IND,In Person,OK,28
51,510028,11/08/2016,REP,Early,OK,10
51,510028,11/08/2016,REP,In Person,OK,130
51,510033,11/03/2020,DEM,Absentee,OK,99
51,510033,11/03/2020,DEM,Early,OK,27
51,510033,11/03/2020,DEM,In Person,OK,316
51,510033,11/03/2020,IND,Absentee,OK,11
51,510033,11/03/2020,IND,Early,OK,9
51,510033,11/03/2020,IND,In Person,OK,100
51,510033,11/03/2020,LIB,In Person,OK,5
51,510033,11/03/2020,REP,Absentee,OK,59
51,510033,11/03/2020,REP,Early,OK,54
51,510033,11/03/2020,REP,In Person,OK,652
51,510033,11/08/2016,DEM,Absentee,OK,8
51,510033,11/08/2016,DEM,Early,OK,20
51,510033,11/08/2016,DEM,In Person,OK,361
51,510033,11/08/2016,IND,Absentee,OK,2
51,510033,11/08/2016,IND,Early,OK,3
51,510033,11/08/2016,IND,In Person,OK,57
51,510033,11/08/2016,REP,Absentee,OK,28
51,510033,11/08/2016,REP,Early,OK,18
51,510033,11/08/2016,REP,In Person,OK,490
51,510036,11/03/2020,DEM,Absentee,OK,10
51,510036,11/03/2020,DEM,Early,OK,4
51,510036,11/03/2020,DEM,In Person,OK,131
51,510036,11/03/2020,IND,Early,OK,1
51,510036,11/03/2020,IND,In Person,OK,16
51,510036,11/03/2020,REP,Absentee,OK,3
51,510036,11/03/2020,REP,Early,OK,4
51,510036,11/03/2020,REP,In Person,OK,41
51,510036,11/08/2016,DEM,Absentee,OK,1
51,510036,11/08/2016,DEM,Early,OK,5
51,510036,11/08/2016,DEM,In Person,OK,99
51,510036,11/08/2016,IND,In Person,OK,8
51,510036,11/08/2016,REP,Absentee,OK,1
51,510036,11/08/2016,REP,Early,OK,1
51,510036,11/08/2016,REP,In Person,OK,22
51,510037,11/03/2020,DEM,Absentee,OK,43
51,510037,11/03/2020,DEM,Early,OK,50
51,510037,11/03/2020,DEM,In Person,OK,219
51,510037,11/03/2020,IND,Absentee,OK,10
51,510037,11/03/2020,IND,Early,OK,8
51,510037,11/03/2020,IND,In Person,OK,33
51,510037,11/03/2020,LIB,Early,OK,1
51,510037,11/03/2020,LIB,In Person,OK,2
51,510037,11/03/2020,REP,Absentee,OK,26
51,510037,11/03/2020,REP,Early,OK,52
51,510037,11/03/2020,REP,In Person,OK,310
51,510037,11/08/2016,DEM,Absentee,OK,10
51,510037,11/08/2016,DEM,Early,OK,25
51,510037,11/08/2016,DEM,In Person,OK,279
51,510037,11/08/2016,IND,Absentee,OK,3
51,510037,11/08/2016,IND,Early,OK,3
51,510037,11/08/2016,IND,In Person,OK,38
51,510037,11/08/2016,LIB,In Person,OK,1
51,510037,11/08/2016,REP,Absentee,OK,5
51,510037,11/08/2016,REP,Early,OK,37
51,510037,11/08/2016,REP,In Person,OK,262
51,510038,11/03/2020,DEM,Absentee,OK,84
51,510038,11/03/2020,DEM,Early,OK,118
51,510038,11/03/2020,DEM,In Person,OK,247
51,510038,11/03/2020,IND,Absentee,OK,17
51,510038,11/03/2020,IND,Early,OK,10
51,510038,11/03/2020,IND,In Person,OK,48
51,510038,11/03/2020,LIB,Absentee,OK,1
51,510038,11/03/2020,LIB,Early,OK,2
51,510038,11/03/2020,LIB,In Person,OK,2
51,510038,11/03/2020,REP,Absentee,OK,71
51,510038,11/03/2020,REP,Early,OK,148
51,510038,11/03/2020,REP,In Person,OK,373
51,510038,11/08/2016,DEM,Absentee,OK,17
51,510038,11/08/2016,DEM,Early,OK,71
51,510038,11/08/2016,DEM,In Person,OK,374
51,510038,11/08/2016,IND,Absentee,OK,3
51,510038,11/08/2016,IND,Early,OK,6
51,510038,11/08/2016,IND,In Person,OK,65
51,510038,11/08/2016,LIB,Early,OK,2
51,510038,11/08/2016,LIB,In Person,OK,2
51,510038,11/08/2016,REP,Absentee,OK,31
51,510038,11/08/2016,REP,Early,OK,58
51,510038,11/08/2016,REP,In Person,OK,429
51,510040,11/03/2020,DEM,Absentee,OK,38
51,510040,11/03/2020,DEM,Early,OK,16
51,510040,11/03/2020,DEM,In Person,OK,52
51,510040,11/03/2020,IND,Absentee,OK,5
51,510040,11/03/2020,IND,In Person,OK,14
51,510040,11/03/2020,REP,Absentee,OK,23
51,510040,11/03/2020,REP,Early,OK,24
51,510040,11/03/2020,REP,In Person,OK,159
51,510040,11/08/2016,DEM,Absentee,OK,6
51,510040,11/08/2016,DEM,Early,OK,12
51,510040,11/08/2016,DEM,In Person,OK,90
51,510040,11/08/2016,IND,Early,OK,3
51,510040,11/08/2016,IND,In Person,OK,17
51,510040,11/08/2016,LIB,Absentee,OK,1
51,510040,11/08/2016,REP,Absentee,OK,12
51,510040,11/08/2016,REP,Early,OK,9
51,510040,11/08/2016,REP,In Person,OK,156
51,510041,11/03/2020,DEM,Absentee,OK,176
51,510041,11/03/2020,DEM,Early,OK,110
51,510041,11/03/2020,DEM,In Person,OK,499
51,510041,11/03/2020,IND,Absentee,OK,38
51,510041,11/03/2020,IND,Early,OK,26
51,510041,11/03/2020,IND,In Person,OK,128
51,510041,11/03/2020,LIB,Early,OK,1
51,510041,11/03/2020,LIB,In Person,OK,8
51,510041,11/03/2020,REP,Absentee,OK,134
51,510041,11/03/2020,REP,Early,OK,174
51,510041,11/03/2020,REP,In Person,OK,914
51,510041,11/08/2016,DEM,Absentee,OK,36
51,510041,11/08/2016,DEM,Early,OK,72
51,510041,11/08/2016,DEM,In Person,OK,621
51,510041,11/08/2016,IND,Absentee,OK,6
51,510041,11/08/2016,IND,Early,OK,10
51,510041,11/08/2016,IND,In Person,OK,120
51,510041,11/08/2016,LIB,In Person,OK,3
51,510041,11/08/2016,REP,Absentee,OK,31
51,510041,11/08/2016,REP,Early,OK,108
51,510041,11/08/2016,REP,In Person,OK,737
51,510044,11/03/2020,DEM,Absentee,OK,7
51,510044,11/03/2020,DEM,Early,OK,4
51,510044,11/03/2020,DEM,In Person,OK,219
51,510044,11/03/2020,IND,Absentee,OK,4
51,510044,11/03/2020,IND,Early,OK,2
51,510044,11/03/2020,IND,In Person,OK,37
51,510044,11/03/2020,REP,Absentee,OK,8
51,510044,11/03/2020,REP,Early,OK,6
51,510044,11/03/2020,REP,In Person,OK,234
51,510044,11/08/2016,DEM,Early,OK,2
51,510044,11/08/2016,DEM,In Person,OK,219
51,510044,11/08/2016,IND,In Person,OK,20
51,510044,11/08/2016,REP,Absentee,OK,4
51,510044,11/08/2016,REP,Early,OK,7
51,510044,11/08/2016,REP,In Person,OK,173
51,510045,11/03/2020,DEM,Absentee,OK,26
51,510045,11/03/2020,DEM,Early,OK,17
51,510045,11/03/2020,DEM,In Person,OK,175
51,510045,11/03/2020,IND,Absentee,OK,6
51,510045,11/03/2020,IND,Early,OK,9
51,510045,11/03/2020,IND,In Person,OK,43
51,510045,11/03/2020,LIB,In Person,OK,2
51,510045,11/03/2020,REP,Absentee,OK,17
51,510045,11/03/2020,REP,Early,OK,20
51,510045,11/03/2020,REP,In Person,OK,283
51,510045,11/08/2016,DEM,Absentee,OK,7
51,510045,11/08/2016,DEM,Early,OK,11
51,510045,11/08/2016,DEM,In Person,OK,201
51,510045,11/08/2016,IND,Absentee,OK,1
51,510045,11/08/2016,IND,Early,OK,5
51,510045,11/08/2016,IND,In Person,OK,38
51,510045,11/08/2016,REP,Absentee,OK,4
51,510045,11/08/2016,REP,Early,OK,20
51,510045,11/08/2016,REP,In Person,OK,230
51,510046,11/03/2020,DEM,Absentee,OK,57
51,510046,11/03/2020,DEM,Early,OK,82
51,510046,11/03/2020,DEM,In Person,OK,267
51,510046,11/03/2020,IND,Absentee,OK,9
51,510046,11/03/2020,IND,Early,OK,8
51,510046,11/03/2020,IND,In Person,OK,56
51,510046,11/03/2020,LIB,In Person,OK,5
51,510046,11/03/2020,REP,Absentee,OK,40
51,510046,11/03/2020,REP,Early,OK,101
51,510046,11/03/2020,REP,In Person,OK,385
51,510046,11/08/2016,DEM,Absentee,OK,10
51,510046,11/08/2016,DEM,Early,OK,35
51,510046,11/08/2016,DEM,In Person,OK,342
51,510046,11/08/2016,IND,Absentee,OK,1
51,510046,11/08/2016,IND,Early,OK,4
51,510046,11/08/2016,IND,In Person,OK,51
51,510046,11/08/2016,LIB,In Person,OK,2
51,510046,11/08/2016,REP,Absentee,OK,10
51,510046,11/08/2016,REP,Early,OK,53
51,510046,11/08/2016,REP,In Person,OK,402
51,510047,11/03/2020,DEM,Absentee,OK,46
51,510047,11/03/2020,DEM,Early,OK,80
51,510047,11/03/2020,DEM,In Person,OK,207
51,510047,11/03/2020,IND,Absentee,OK,7
51,510047,11/03/2020,IND,Early,OK,11
51,510047,11/03/2020,IND,In Person,OK,40
51,510047,11/03/2020,LIB,In Person,OK,1
51,510047,11/03/2020,REP,Absentee,OK,25
51,510047,11/03/2020,REP,Early,OK,51
51,510047,11/03/2020,REP,In Person,OK,213
51,510047,11/08/2016,DEM,Absentee,OK,10
51,510047,11/08/2016,DEM,Early,OK,33
51,510047,11/08/2016,DEM,In Person,OK,298
51,510047,11/08/2016,IND,Absentee,OK,1
51,510047,11/08/2016,IND,Early,OK,3
51,510047,11/08/2016,IND,In Person,OK,34
51,510047,11/08/2016,LIB,In Person,OK,1
51,510047,11/08/2016,REP,Absentee,OK,7
51,510047,11/08/2016,REP,Early,OK,25
51,510047,11/08/2016,REP,In Person,OK,211
51,510049,11/03/2020,DEM,Absentee,OK,9
51,510049,11/03/2020,DEM,Early,OK,13
51,510049,11/03/2020,DEM,In Person,OK,92
51,510049,11/03/2020,IND,Early,OK,6
51,510049,11/03/2020,IND,In Person,OK,17
51,510049,11/03/2020,LIB,Absentee,OK,1
51,510049,11/03/2020,LIB,In Person,OK,1
51,510049,11/03/2020,REP,Absentee,OK,9
51,510049,11/03/2020,REP,Early,OK,29
51,510049,11/03/2020,REP,In Person,OK,110
51,510049,11/08/2016,DEM,Absentee,OK,2
51,510049,11/08/2016,DEM,Early,OK,11
51,510049,11/08/2016,DEM,In Person,OK,107
51,510049,11/08/2016,IND,Early,OK,1
51,510049,11/08/2016,IND,In Person,OK,13
51,510049,11/08/2016,LIB,In Person,OK,1
51,510049,11/08/2016,REP,Absentee,OK,3
51,510049,11/08/2016,REP,Early,OK,20
51,510049,11/08/2016,REP,In Person,OK,90
51,510050,11/03/2020,DEM,Absentee,OK,10
51,510050,11/03/2020,DEM,Early,OK,3
51,510050,11/03/2020,DEM,In Person,OK,116
51,510050,11/03/2020,IND,Absentee,OK,1
51,510050,11/03/2020,IND,In Person,OK,12
51,510050,11/03/2020,REP,Absentee,OK,4
51,510050,11/03/2020,REP,Early,OK,8
51,510050,11/03/2020,REP,In Person,OK,91
51,510050,11/08/2016,DEM,Absentee,OK,2
51,510050,11/08/2016,DEM,Early,OK,1
51,510050,11/08/2016,DEM,In Person,OK,123
51,510050,11/08/2016,IND,In Person,OK,13
51,510050,11/08/2016,REP,Absentee,OK,6
51,510050,11/08/2016,REP,In Person,OK,63
51,510051,11/03/2020,DEM,Absentee,OK,5
51,510051,11/03/2020,DEM,In Person,OK,55
51,510051,11/03/2020,IND,In Person,OK,10
51,510051,11/03/2020,REP,In Person,OK,63
51,510051,11/08/2016,DEM,Absentee,OK,1
51,510051,11/08/2016,DEM,Early,OK,1
51,510051,11/08/2016,DEM,In Person,OK,56
51,510051,11/08/2016,IND,In Person,OK,9
51,510051,11/08/2016,REP,In Person,OK,44
51,510052,11/03/2020,DEM,Absentee,OK,8
51,510052,11/03/2020,DEM,Early,OK,7
51,510052,11/03/2020,DEM,In Person,OK,120
51,510052,11/03/2020,IND,Absentee,OK,3
51,510052,11/03/2020,IND,Early,OK,1
51,510052,11/03/2020,IND,In Person,OK,22
51,510052,11/03/2020,REP,Absentee,OK,23
51,510052,11/03/2020,REP,Early,OK,5
51,510052,11/03/2020,REP,In Person,OK,121
51,510052,11/08/2016,DEM,Absentee,OK,4
51,510052,11/08/2016,DEM,Early,OK,11
51,510052,11/08/2016,DEM,In Person,OK,121
51,510052,11/08/2016,IND,Early,OK,1
51,510052,11/08/2016,IND,In Person,OK,16
51,510052,11/08/2016,REP,Absentee,OK,4
51,510052,11/08/2016,REP,Early,OK,12
51,510052,11/08/2016,REP,In Person,OK,94
51,510053,11/03/2020,DEM,Absentee,OK,16
51,510053,11/03/2020,DEM,Early,OK,13
51,510053,11/03/2020,DEM,In Person,OK,199
51,510053,11/03/2020,IND,Absentee,OK,3
51,510053,11/03/2020,IND,In Person,OK,35
51,510053,11/03/2020,LIB,In Person,OK,2
51,510053,11/03/2020,REP,Absentee,OK,13
51,510053,11/03/2020,REP,Early,OK,15
51,510053,11/03/2020,REP,In Person,OK,248
51,510053,11/08/2016,DEM,Absentee,OK,2
51,510053,11/08/2016,DEM,Early,OK,9
51,510053,11/08/2016,DEM,In Person,OK,230
51,510053,11/08/2016,IND,Absentee,OK,1
51,510053,11/08/2016,IND,In Person,OK,36
51,510053,11/08/2016,LIB,In Person,OK,1
51,510053,11/08/2016,REP,Absentee,OK,8
51,510053,11/08/2016,REP,Early,OK,10
51,510053,11/08/2016,REP,In Person,OK,206
51,510055,11/03/2020,DEM,Absentee,OK,149
51,510055,11/03/2020,DEM,Early,OK,207
51,510055,11/03/2020,DEM,In Person,OK,426
51,510055,11/03/2020,IND,Absentee,OK,22
51,510055,11/03/2020,IND,Early,OK,29
51,510055,11/03/2020,IND,In Person,OK,108
51,510055,11/03/2020,LIB,Early,OK,1
51,510055,11/03/2020,LIB,In Person,OK,4
51,510055,11/03/2020,REP,Absentee,OK,96
51,510055,11/03/2020,REP,Early,OK,277
51,510055,11/03/2020,REP,In Person,OK,745
51,510055,11/08/2016,DEM,Absentee,OK,19
51,510055,11/08/2016,DEM,Early,OK,93
51,510055,11/08/2016,DEM,In Person,OK,634
51,510055,11/08/2016,IND,Absentee,OK,7
51,510055,11/08/2016,IND,Early,OK,8
51,510055,11/08/2016,IND,In Person,OK,107
51,510055,11/08/2016,LIB,In Person,OK,1
51,510055,11/08/2016,REP,Absentee,OK,25
51,510055,11/08/2016,REP,Early,OK,113
51,510055,11/08/2016,REP,In Person,OK,776
51,510056,11/03/2020,DEM,Absentee,OK,9
51,510056,11/03/2020,DEM,Early,OK,4
51,510056,11/03/2020,DEM,In Person,OK,57
51,510056,11/03/2020,IND,Absentee,OK,1
51,510056,11/03/2020,IND,Early,OK,5
51,510056,11/03/2020,IND,In Person,OK,9
51,510056,11/03/2020,LIB,In Person,OK,1
51,510056,11/03/2020,REP,Absentee,OK,6
51,510056,11/03/2020,REP,Early,OK,10
51,510056,11/03/2020,REP,In Person,OK,69
51,510056,11/08/2016,DEM,In Person,OK,68
51,510056,11/08/2016,IND,In Person,OK,9
51,510056,11/08/2016,LIB,In Person,OK,1
51,510056,11/08/2016,REP,Early,OK,2
51,510056,11/08/2016,REP,In Person,OK,60
51,510057,11/03/2020,DEM,Absentee,OK,3
51,510057,11/03/2020,DEM,In Person,OK,12
51,510057,11/03/2020,IND,Early,OK,2
51,510057,11/03/2020,IND,In Person,OK,2
51,510057,11/03/2020,REP,Early,OK,2
51,510057,11/03/2020,REP,In Person,OK,17
51,510057,11/08/2016,DEM,Absentee,OK,2
51,510057,11/08/2016,DEM,Early,OK,1
51,510057,11/08/2016,DEM,In Person,OK,8
51,510057,11/08/2016,IND,In Person,OK,4
51,510057,11/08/2016,LIB,Early,OK,1
51,510057,11/08/2016,REP,Early,OK,3
51,510057,11/08/2016,REP,In Person,OK,10
51,510058,11/03/2020,DEM,Absentee,OK,18
51,510058,11/03/2020,DEM,In Person,OK,197
51,510058,11/03/2020,IND,Absentee,OK,1
51,510058,11/03/2020,IND,In Person,OK,50
51,510058,11/03/2020,LIB,In Person,OK,5
51,510058,11/03/2020,REP,Absentee,OK,19
51,510058,11/03/2020,REP,Early,OK,7
51,510058,11/03/2020,REP,In Person,OK,224
51,510058,11/08/2016,DEM,Absentee,OK,2
51,510058,11/08/2016,DEM,Early,OK,5
51,510058,11/08/2016,DEM,In Person,OK,207
51,510058,11/08/2016,IND,Absentee,OK,3
51,510058,11/08/2016,IND,Early,OK,1
51,510058,11/08/2016,IND,In Person,OK,25
51,510058,11/08/2016,LIB,In Person,OK,4
51,510058,11/08/2016,REP,Absentee,OK,6
51,510058,11/08/2016,REP,Early,OK,8
51,510058,11/08/2016,REP,In Person,OK,166
51,510059,11/03/2020,DEM,Absentee,OK,44
51,510059,11/03/2020,DEM,Early,OK,9
51,510059,11/03/2020,DEM,In Person,OK,316
51,510059,11/03/2020,IND,Absentee,OK,6
51,510059,11/03/2020,IND,Early,OK,5
51,510059,11/03/2020,IND,In Person,OK,36
51,510059,11/03/2020,LIB,In Person,OK,1
51,510059,11/03/2020,REP,Absentee,OK,20
51,510059,11/03/2020,REP,Early,OK,22
51,510059,11/03/2020,REP,In Person,OK,320
51,510059,11/08/2016,DEM,Absentee,OK,14
51,510059,11/08/2016,DEM,Early,OK,20
51,510059,11/08/2016,DEM,In Person,OK,333
51,510059,11/08/2016,IND,Absentee,OK,1
51,510059,11/08/2016,IND,Early,OK,2
51,510059,11/08/2016,IND,In Person,OK,36
51,510059,11/08/2016,REP,Absentee,OK,10
51,510059,11/08/2016,REP,Early,OK,9
51,510059,11/08/2016,REP,In Person,OK,246
51,510060,11/03/2020,DEM,Absentee,OK,7
51,510060,11/03/2020,DEM,In Person,OK,98
51,510060,11/03/2020,IND,Absentee,OK,1
51,510060,11/03/2020,IND,In Person,OK,22
51,510060,11/03/2020,LIB,In Person,OK,1
51,510060,11/03/2020,REP,Absentee,OK,6
51,510060,11/03/2020,REP,Early,OK,4
51,510060,11/03/2020,REP,In Person,OK,89
51,510060,11/08/2016,DEM,Absentee,OK,3
51,510060,11/08/2016,DEM,Early,OK,2
51,510060,11/08/2016,DEM,In Person,OK,99
51,510060,11/08/2016,IND,Early,OK,2
51,510060,11/08/2016,IND,In Person,OK,19
51,510060,11/08/2016,REP,Absentee,OK,2
51,510060,11/08/2016,REP,Early,OK,4
51,510060,11/08/2016,REP,In Person,OK,62
51,510061,11/03/2020,DEM,Absentee,OK,15
51,510061,11/03/2020,DEM,Early,OK,12
51,510061,11/03/2020,DEM,In Person,OK,169
51,510061,11/03/2020,IND,Absentee,OK,3
51,510061,11/03/2020,IND,Early,OK,2
51,510061,11/03/2020,IND,In Person,OK,17
51,510061,11/03/2020,LIB,In Person,OK,1
51,510061,11/03/2020,REP,Absentee,OK,7
51,510061,11/03/2020,REP,Early,OK,18
51,510061,11/03/2020,REP,In Person,OK,141
51,510061,11/08/2016,DEM,Absentee,OK,2
51,510061,11/08/2016,DEM,Early,OK,10
51,510061,11/08/2016,DEM,In Person,OK,182
51,510061,11/08/2016,IND,Absentee,OK,1
51,510061,11/08/2016,IND,Early,OK,1
51,510061,11/08/2016,IND,In Person,OK,15
51,510061,11/08/2016,REP,Absentee,OK,5
51,510061,11/08/2016,REP,Early,OK,11
51,510061,11/08/2016,REP,In Person,OK,126
51,510064,11/03/2020,DEM,Absentee,OK,31
51,510064,11/03/2020,DEM,Early,OK,22
51,510064,11/03/2020,DEM,In Person,OK,375
51,510064,11/03/2020,IND,Absentee,OK,5
51,510064,11/03/2020,IND,Early,OK,5
51,510064,11/03/2020,IND,In Person,OK,45
51,510064,11/03/2020,LIB,In Person,OK,4
51,510064,11/03/2020,REP,Absentee,OK,23
51,510064,11/03/2020,REP,Early,OK,24
51,510064,11/03/2020,REP,In Person,OK,328
51,510064,11/08/2016,DEM,Absentee,OK,8
51,510064,11/08/2016,DEM,Early,OK,8
51,510064,11/08/2016,DEM,In Person,OK,397
51,510064,11/08/2016,IND,Absentee,OK,2
51,510064,11/08/2016,IND,In Person,OK,30
51,510064,11/08/2016,LIB,In Person,OK,2
51,510064,11/08/2016,REP,Absentee,OK,10
51,510064,11/08/2016,REP,Early,OK,11
51,510064,11/08/2016,REP,In Person,OK,234
52,520101,11/03/2020,DEM,Absentee,OK,28
52,520101,11/03/2020,DEM,Early,OK,42
52,520101,11/03/2020,DEM,In Person,OK,66
52,520101,11/03/2020,IND,Absentee,OK,2
52,520101,11/03/2020,IND,Early,OK,13
52,520101,11/03/2020,IND,In Person,OK,31
52,520101,11/03/2020,LIB,In Person,OK,3
52,520101,11/03/2020,REP,Absentee,OK,30
52,520101,11/03/2020,REP,Early,OK,130
52,520101,11/03/2020,REP,In Person,OK,373
52,520101,11/08/2016,DEM,Absentee,OK,4
52,520101,11/08/2016,DEM,Early,OK,43
52,520101,11/08/2016,DEM,In Person,OK,91
52,520101,11/08/2016,IND,Early,OK,4
52,520101,11/08/2016,IND,In Person,OK,22
52,520101,11/08/2016,LIB,In Person,OK,2
52,520101,11/08/2016,REP,Absentee,OK,13
52,520101,11/08/2016,REP,Early,OK,111
52,520101,11/08/2016,REP,In Person,OK,357
52,520102,11/03/2020,DEM,Absentee,OK,3
52,520102,11/03/2020,DEM,Early,OK,6
52,520102,11/03/2020,DEM,In Person,OK,28
52,520102,11/03/2020,IND,Early,OK,1
52,520102,11/03/2020,IND,In Person,OK,10
52,520102,11/03/2020,LIB,In Person,OK,1
52,520102,11/03/2020,REP,Absentee,OK,6
52,520102,11/03/2020,REP,Early,OK,22
52,520102,11/03/2020,REP,In Person,OK,103
52,520102,11/08/2016,DEM,Early,OK,5
52,520102,11/08/2016,DEM,In Person,OK,35
52,520102,11/08/2016,IND,Early,OK,2
52,520102,11/08/2016,IND,In Person,OK,8
52,520102,11/08/2016,REP,Absentee,OK,4
52,520102,11/08/2016,REP,Early,OK,22
52,520102,11/08/2016,REP,In Person,OK,96
52,520103,11/03/2020,DEM,Absentee,OK,4
52,520103,11/03/2020,DEM,Early,OK,5
52,520103,11/03/2020,DEM,In Person,OK,48
52,520103,11/03/2020,IND,Early,OK,2
52,520103,11/03/2020,IND,In Person,OK,16
52,520103,11/03/2020,LIB,In Person,OK,1
52,520103,11/03/2020,REP,Absentee,OK,10
52,520103,11/03/2020,REP,Early,OK,9
52,520103,11/03/2020,REP,In Person,OK,118
52,520103,11/08/2016,DEM,Absentee,OK,1
52,520103,11/08/2016,DEM,Early,OK,2
52,520103,11/08/2016,DEM,In Person,OK,55
52,520103,11/08/2016,IND,Early,OK,1
52,520103,11/08/2016,IND,In Person,OK,11
52,520103,11/08/2016,REP,Absentee,OK,6
52,520103,11/08/2016,REP,Early,OK,5
52,520103,11/08/2016,REP,In Person,OK,106
52,520104,11/03/2020,DEM,Absentee,OK,7
52,520104,11/03/2020,DEM,Early,OK,5
52,520104,11/03/2020,DEM,In Person,OK,51
52,520104,11/03/2020,IND,In Person,OK,17
52,520104,11/03/2020,LIB,Absentee,OK,1
52,520104,11/03/2020,LIB,In Person,OK,1
52,520104,11/03/2020,REP,Absentee,OK,8
52,520104,11/03/2020,REP,Early,OK,8
52,520104,11/03/2020,REP,In Person,OK,156
52,520104,11/08/2016,DEM,Absentee,OK,2
52,520104,11/08/2016,DEM,Early,OK,5
52,520104,11/08/2016,DEM,In Person,OK,67
52,520104,11/08/2016,IND,In Person,OK,15
52,520104,11/08/2016,LIB,In Person,OK,1
52,520104,11/08/2016,REP,Absentee,OK,5
52,520104,11/08/2016,REP,Early,OK,3
52,520104,11/08/2016,REP,In Person,OK,126
52,520105,11/03/2020,DEM,Absentee,OK,3
52,520105,11/03/2020,DEM,Early,OK,5
52,520105,11/03/2020,DEM,In Person,OK,100
52,520105,11/03/2020,IND,Early,OK,1
52,520105,11/03/2020,IND,In Person,OK,16
52,520105,11/03/2020,REP,Absentee,OK,3
52,520105,11/03/2020,REP,Early,OK,2
52,520105,11/03/2020,REP,In Person,OK,82
52,520105,11/08/2016,DEM,Absentee,OK,3
52,520105,11/08/2016,DEM,Early,OK,3
52,520105,11/08/2016,DEM,In Person,OK,80
52,520105,11/08/2016,IND,In Person,OK,7
52,520105,11/08/2016,REP,Absentee,OK,1
52,520105,11/08/2016,REP,Early,OK,10
52,520105,11/08/2016,REP,In Person,OK,73
52,520106,11/03/2020,DEM,Absentee,OK,2
52,520106,11/03/2020,DEM,Early,OK,2
52,520106,11/03/2020,DEM,In Person,OK,18
52,520106,11/03/2020,IND,Early,OK,2
52,520106,11/03/2020,IND,In Person,OK,4
52,520106,11/03/2020,REP,Absentee,OK,1
52,520106,11/03/2020,REP,Early,OK,3
52,520106,11/03/2020,REP,In Person,OK,79
52,520106,11/08/2016,DEM,Early,OK,2
52,520106,11/08/2016,DEM,In Person,OK,22
52,520106,11/08/2016,IND,In Person,OK,5
52,520106,11/08/2016,REP,Absentee,OK,1
52,520106,11/08/2016,REP,Early,OK,3
52,520106,11/08/2016,REP,In Person,OK,71
52,520201,11/03/2020,DEM,Absentee,OK,13
52,520201,11/03/2020,DEM,Early,OK,45
52,520201,11/03/2020,DEM,In Person,OK,87
52,520201,11/03/2020,IND,Absentee,OK,5
52,520201,11/03/2020,IND,Early,OK,18
52,520201,11/03/2020,IND,In Person,OK,32
52,520201,11/03/2020,REP,Absentee,OK,20
52,520201,11/03/2020,REP,Early,OK,102
52,520201,11/03/2020,REP,In Person,OK,291
52,520201,11/08/2016,DEM,Absentee,OK,4
52,520201,11/08/2016,DEM,Early,OK,36
52,520201,11/08/2016,DEM,In Person,OK,102
52,520201,11/08/2016,IND,Absentee,OK,2
52,520201,11/08/2016,IND,Early,OK,17
52,520201,11/08/2016,IND,In Person,OK,21
52,520201,11/08/2016,REP,Absentee,OK,9
52,520201,11/08/2016,REP,Early,OK,86
52,520201,11/08/2016,REP,In Person,OK,260
52,520202,11/03/2020,DEM,Absentee,OK,24
52,520202,11/03/2020,DEM,Early,OK,24
52,520202,11/03/2020,DEM,In Person,OK,45
52,520202,11/03/2020,IND,Absentee,OK,3
52,520202,11/03/2020,IND,Early,OK,1
52,520202,11/03/2020,IND,In Person,OK,14
52,520202,11/03/2020,LIB,In Person,OK,2
52,520202,11/03/2020,REP,Absentee,OK,19
52,520202,11/03/2020,REP,Early,OK,65
52,520202,11/03/2020,REP,In Person,OK,149
52,520202,11/08/2016,DEM,Absentee,OK,9
52,520202,11/08/2016,DEM,Early,OK,25
52,520202,11/08/2016,DEM,In Person,OK,64
52,520202,11/08/2016,IND,Absentee,OK,1
52,520202,11/08/2016,IND,Early,OK,4
52,520202,11/08/2016,IND,In Person,OK,5
52,520202,11/08/2016,LIB,In Person,OK,2
52,520202,11/08/2016,REP,Absentee,OK,7
52,520202,11/08/2016,REP,Early,OK,51
52,520202,11/08/2016,REP,In Person,OK,141
52,520203,11/03/2020,DEM,Absentee,OK,6
52,520203,11/03/2020,DEM,Early,OK,16
52,520203,11/03/2020,DEM,In Person,OK,60
52,520203,11/03/2020,IND,Absentee,OK,1
52,520203,11/03/2020,IND,Early,OK,5
52,520203,11/03/2020,IND,In Person,OK,28
52,520203,11/03/2020,LIB,In Person,OK,2
52,520203,11/03/2020,REP,Absentee,OK,4
52,520203,11/03/2020,REP,Early,OK,57
52,520203,11/03/2020,REP,In Person,OK,124
52,520203,11/08/2016,DEM,Absentee,OK,3
52,520203,11/08/2016,DEM,Early,OK,13
52,520203,11/08/2016,DEM,In Person,OK,64
52,520203,11/08/2016,IND,Early,OK,3
52,520203,11/08/2016,IND,In Person,OK,22
52,520203,11/08/2016,LIB,Early,OK,1
52,520203,11/08/2016,LIB,In Person,OK,2
52,520203,11/08/2016,REP,Absentee,OK,12
52,520203,11/08/2016,REP,Early,OK,40
52,520203,11/08/2016,REP,In Person,OK,128
52,520301,11/03/2020,DEM,Absentee,OK,9
52,520301,11/03/2020,DEM,Early,OK,23
52,520301,11/03/2020,DEM,In Person,OK,62
52,520301,11/03/2020,IND,Absentee,OK,2
52,520301,11/03/2020,IND,Early,OK,4
